"AccSpeciesName","AccSpeciesID","Genus","SpeciesEpithet","Family","PlantGrowthForm","LeafType","LeafPhenology","PhotosyntheticPathway","param_count_before","param_count_after","PFT","spec.name","scientificName","taxonomicStatus","New.accepted","scientificNameAuthorship","genus","family","taxonID"
"Agathosma abrupta",NA,"Agathosma","abrupta","Rutaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Agathosma abrupta","Agathosma abrupta","Accepted",FALSE,"Pillans","Agathosma","Rutaceae","wfo-0000523316"
"Aspalathus abietina",NA,"Aspalathus","abietina","Fabaceae","shrub","needleleaved","evergreen",NA,0,3,"ESH","Aspalathus abietina","Aspalathus abietina","Accepted",FALSE,"Thunb.","Aspalathus","Fabaceae","wfo-0000211580"
"Brunia sp",NA,"Brunia",NA,"Bruniales","shrub","needleleaved","evergreen",NA,0,3,"ESH","Brunia sp","Berzelia lanuginosa","Accepted",TRUE,"(L.) Brongn.","Berzelia","Bruniaceae","wfo-0000564577"
"Erica coccinea",NA,"Erica","coccinea","Ericaceae","shrub","needleleaved","evergreen",NA,0,3,"ESH","Erica coccinea","Erica coccinea","Accepted",FALSE,"L.","Erica","Ericaceae","wfo-0000671694"
"Erica irregularis",NA,"Erica","irregularis","Ericaceae","shrub","needleleaved","evergreen",NA,0,3,"ESH","Erica irregularis","Erica irregularis","Accepted",FALSE,"Benth.","Erica","Ericaceae","wfo-0000672345"
"Metalasia densa",NA,"Metalasia","densa","Asteraceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Metalasia densa","Metalasia densa","Accepted",FALSE,"(Lam.) P.O.Karis","Metalasia","Asteraceae","wfo-0000037543"
"Muraltia heisteria",NA,"Muraltia","heisteria","Polygalaceae","shrub","needleleaved","evergreen",NA,0,3,"ESH","Muraltia heisteria","Muraltia heisteria","Accepted",FALSE,"DC.","Muraltia","Polygalaceae","wfo-0001100498"
"Maytenus nemorosa",NA,"Maytenus","nemorosa","Celastraceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Maytenus nemorosa","Gymnosporia nemorosa","Accepted",TRUE,"(Eckl. & Zeyh.) Szyszyl.","Gymnosporia","Celastraceae","wfo-0000712998"
"Notobuxus macowanii",NA,"Notobuxus","macowanii","Buxaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Notobuxus macowanii","Buxus macowanii","Accepted",TRUE,"Oliv.","Buxus","Buxaceae","wfo-0000576540"
"Seriphium plumosum",NA,"Seriphium","plumosum","Asteraceae","shrub","needleleaved","evergreen",NA,0,3,"ESH","Seriphium plumosum","Seriphium plumosum","Accepted",FALSE,"L.","Seriphium","Asteraceae","wfo-0000068197"
"Motandra paniculata",NA,"Motandra","paniculata","Apocynaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Motandra paniculata","Motandra paniculata","Accepted",FALSE,"(Poir.) I.M.Turner","Motandra","Apocynaceae","wfo-0001346944"
"Pelargonium myrrhifolium var. coriandrifolium",NA,"Pelargonium","myrrhifolium","Geraniaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Pelargonium myrrhifolium var. coriandrifolium","Pelargonium myrrhifolium var. coriandrifolium","Accepted",FALSE,"(L.) Harv.","Pelargonium","Geraniaceae","wfo-0001421355"
"Rinorea oblongifolia",NA,"Rinorea","oblongifolia","Violaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Rinorea oblongifolia","Rinorea oblongifolia","Accepted",FALSE,"C.Marquand","Rinorea","Violaceae","wfo-0000464663"
"Pelargonium melkboom",NA,"Pelargonium","melkboom","Geraniaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Pelargonium melkboom","Pelargonium","Accepted",FALSE,"L'Hér.","Pelargonium","Geraniaceae","wfo-4000028455"
"Spatalla parilis",NA,"Spatalla","parilis","Proteaceae","shrub","needleleaved","evergreen",NA,0,3,"ESH","Spatalla parilis","Spatalla parilis","Accepted",FALSE,"Knight","Spatalla","Proteaceae","wfo-0001106703"
"Azorella selago",NA,"Azorella","selago","Apiaceae","shrub","needleleaved","evergreen",NA,0,3,"ESH","Azorella selago","Azorella selago","Accepted",FALSE,"Hook.f.","Azorella","Apiaceae","wfo-0000558148"
"Haumaniana danckelmaniana",NA,"Haumaniana","denckelmaniana","Marantaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Haumaniana danckelmaniana","Haumania danckelmaniana","Accepted",FALSE,"(J.Braun & K.Schum.) Milne-Redh.","Haumania","Marantaceae","wfo-0000435054"
"Leptinella plumosa",NA,"Leptinella","plumosa","Asteraceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Leptinella plumosa","Leptinella plumosa","Accepted",FALSE,"Hook.f.","Leptinella","Asteraceae","wfo-0000070285"
"Muraltia satureioides",NA,"Muraltia","satureioides","Polygalaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Muraltia satureioides","Muraltia satureioides","Accepted",FALSE,"Burch. ex DC.","Muraltia","Polygalaceae","wfo-0001100550"
"Pelargonium alchemoides",NA,"Pelargonium","alchemoides","Geraniaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Pelargonium alchemoides","Pelargonium alchemilloides","Accepted",FALSE,"(L.) L'Hér.","Pelargonium","Geraniaceae","wfo-0001064131"
"Schotia capitata",NA,"Schotia","capitata","Fabaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Schotia capitata","Schotia capitata","Accepted",FALSE,"Bolle","Schotia","Fabaceae","wfo-0000170719"
"Justicia flava",NA,"Justicia","flava","Acanthaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Justicia flava","Justicia flava","Accepted",FALSE,"(Forssk.) Vahl","Justicia","Acanthaceae","wfo-0000354374"
"Leptadenia lancifolia",NA,"Leptadenia","4lancifolia","Apocynaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Leptadenia lancifolia","Leptadenia lanceolata subsp. lanceolata","Accepted",TRUE,"","Leptadenia","Apocynaceae","wfo-0001425917"
"Pelargonium antidysentericum subsp. inerme",NA,"Pelargonium","antidysentericum","Geraniaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Pelargonium antidysentericum subsp. inerme","Pelargonium antidysentericum subsp. inerme","Accepted",FALSE,"Scheltema","Pelargonium","Geraniaceae","wfo-0001365875"
"Pristimera goetzei",NA,"Pristimera","goetzei","Celastraceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Pristimera goetzei","Pristimera goetzei","Accepted",FALSE,"(Loes.) R.H.Archer","Pristimera","Celastraceae","wfo-0000749981"
"Berzelia albiflora",NA,"Berzelia","albiflora","Bruniaceae","shrub","needleleaved","evergreen",NA,0,3,"ESH","Berzelia albiflora","Berzelia albiflora","Accepted",FALSE,"(E.Phillips) Class.-Bockh. & E.G.H.Oliv.","Berzelia","Bruniaceae","wfo-0000748863"
"Canthium spinosum",NA,"Canthium","spinosum","Rubiaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Canthium spinosum","Catunaregam spinosa","Accepted",TRUE,"(Thunb.) Tirveng.","Catunaregam","Rubiaceae","wfo-0000824505"
"Catunaregam taylorii",NA,"Catunaregam","taylorii","Rubiaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Catunaregam taylorii","Catunaregam taylorii","Accepted",FALSE,"(S.Moore) Bridson","Catunaregam","Rubiaceae","wfo-0000336052"
"Erica pannosa",NA,"Erica","pannosa","Ericaceae","shrub","needleleaved","evergreen",NA,0,3,"ESH","Erica pannosa","Erica pannosa","Accepted",FALSE,"Salisb.","Erica","Ericaceae","wfo-0000672819"
"Leucospermum tomentosum",NA,"Leucospermum","tomentosum","Proteaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Leucospermum tomentosum","Leucospermum tomentosum","Accepted",FALSE,"R.Br.","Leucospermum","Proteaceae","wfo-0001106904"
"Monanthotaxis obovata",NA,"Monanthotaxis","obovata","Annonaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Monanthotaxis obovata","Monanthotaxis obovata","Accepted",FALSE,"(Benth.) P.H.Hoekstra","Monanthotaxis","Annonaceae","wfo-0001421797"
"Passerina truncata",NA,"Passerina","truncata","Thymelaeaceae","shrub","needleleaved","evergreen",NA,0,3,"ESH","Passerina truncata","Passerina truncata","Accepted",FALSE,"(Meisn.) Bredenk. & A.E.van Wyk","Passerina","Thymelaeaceae","wfo-0001265878"
"Ruschia robusta",NA,"Ruschia","robusta","Aizoaceae","shrub","needleleaved","evergreen",NA,0,3,"ESH","Ruschia robusta","Ruschia robusta","Accepted",FALSE,"L.Bolus","Ruschia","Aizoaceae","wfo-0001294129"
"Afrocanthium pseudoverticillatum",NA,"Afrocanthium","pseodoverticillatum","Rubiaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Afrocanthium pseudoverticillatum","Afrocanthium pseudoverticillatum","Accepted",FALSE,"(S.Moore) Lantz","Afrocanthium","Rubiaceae","wfo-0000335950"
"Aidia acuminata",NA,"Aidia","acuminata","Rubiaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Aidia acuminata","Aidia acuminata","Accepted",FALSE,"(Blume) K.M.Wong","Aidia","Rubiaceae","wfo-0000928001"
"Ancylobothrys petersiana",NA,"Ancylobothrys","petersiana","Apocynaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Ancylobothrys petersiana","Ancylobothrys petersiana","Accepted",FALSE,"Pierre","Ancylobothrys","Apocynaceae","wfo-0000971019"
"Bauhinia petersiana subsp. macrantha",NA,"Bauhinia","petersiana","Fabaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Bauhinia petersiana subsp. macrantha","Bauhinia macrantha","Accepted",TRUE,"Oliv.","Bauhinia","Fabaceae","wfo-0000213116"
"Capparis erythrocarpos var. rosea",NA,"Capparis","erythrocarpos","Capparaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Capparis erythrocarpos var. rosea","Capparis erythrocarpos var. rosea","Accepted",FALSE,"(Klotzsch) DeWolf","Capparis","Capparaceae","wfo-0001427718"
"Carissa haematocarpa",NA,"Carissa","haematocarpa","Apocynaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Carissa haematocarpa","Carissa haematocarpa","Accepted",FALSE,"A.DC.","Carissa","Apocynaceae","wfo-0000803455"
"Empogona ovalifolia",NA,"Empogona","ovalifolia","Rubiaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Empogona ovalifolia","Empogona ovalifolia","Accepted",FALSE,"(Hiern) Tosh & Robbr.","Empogona","Rubiaceae","wfo-0000912413"
"Eumachia abrupta",NA,"Eumachia","abrupta","Rubiaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Eumachia abrupta","Eumachia abrupta","Accepted",FALSE,"(Hiern) J.H.Kirkbr.","Eumachia","Rubiaceae","wfo-0001426908"
"Gardenia cornuta",NA,"Gardenia","cornuta","Rubiaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Gardenia cornuta","Gardenia cornuta","Accepted",FALSE,"Hemsl.","Gardenia","Rubiaceae","wfo-0000970858"
"Gomphia scheffleri subsp. schusteri",NA,"Gomphia","scheffleri","Ochnaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Gomphia scheffleri subsp. schusteri","Campylospermum scheffleri","Accepted",TRUE,"(Engl. & Gilg) Farron","Campylospermum","Ochnaceae","wfo-0000583288"
"Gymnanthemum auriculiferum",NA,"Gymnanthemum","auriculiferum","Asteraceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Gymnanthemum auriculiferum","Gymnanthemum auriculiferum","Accepted",FALSE,"(Hiern) Isawumi","Gymnanthemum","Asteraceae","wfo-0000056957"
"Gymnanthes inopinata",NA,"Gymnanthes","inopinata","Euphorbiaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Gymnanthes inopinata","Gymnanthes inopinata","Accepted",FALSE,"(Prain) Esser","Gymnanthes","Euphorbiaceae","wfo-0000433241"
"Gymnosporia harveyana",NA,"Gymnosporia","harveyana","Celastraceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Gymnosporia harveyana","Gymnosporia harveyana","Accepted",FALSE,"Loes.","Gymnosporia","Celastraceae","wfo-0000712950"
"Gymnosporia mosabicensis",NA,"Gymnosporia","mosabicensis","Celastraceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Gymnosporia mosabicensis","Gymnosporia mossambicensis","Accepted",FALSE,"(Klotzsch) Loes.","Gymnosporia","Celastraceae","wfo-0000712995"
"Gymnosporia pyracantha",NA,"Gymnosporia","pyracantha","Celastraceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Gymnosporia pyracantha","Gymnosporia polyacantha","Accepted",FALSE,"Szyszyl.","Gymnosporia","Celastraceae","wfo-0000713020"
"Helichrysum felinum",NA,"Helichrysum","felinum","Asteraceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Helichrysum felinum","Helichrysum felinum","Accepted",FALSE,"Less.","Helichrysum","Asteraceae","wfo-0000123397"
"Huberantha stuhlmannii",NA,"Huberantha","stuhlmannii","Annonaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Huberantha stuhlmannii","Huberantha stuhlmannii","Accepted",FALSE,"(Engl.) Chaowasku","Huberantha","Annonaceae","wfo-0001342050"
"Loeseneriella crenata",NA,"Loeseneriella","crenata","Celastraceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Loeseneriella crenata","Loeseneriella crenata","Accepted",FALSE,"(Klotzsch) R.Wilczek","Loeseneriella","Celastraceae","wfo-0000358989"
"Psorospermum glaberrimum",NA,"Psorospermum","glaberrimum","Hypericaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Psorospermum glaberrimum","Psorospermum glaberrimum","Accepted",FALSE,"Hochr.","Psorospermum","Hypericaceae","wfo-0000395044"
"Salicornia pillansii",NA,"Salicornia","pillansii","Amaranthaceae","shrub","needleleaved","evergreen",NA,0,3,"ESH","Salicornia pillansii","Salicornia pallasii","Unchecked",FALSE,"C.A.Mey. ex Hohen.","Salicornia","Amaranthaceae","wfo-0000435623"
"Searsia pterota",NA,"Searsia","pterota","Anacardiaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Searsia pterota","Searsia pterota","Accepted",FALSE,"(C.Presl) Moffett","Searsia","Anacardiaceae","wfo-0000510284"
"Vepris louisii",NA,"Vepris","louisii","Rutaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Vepris louisii","Vepris louisii","Accepted",FALSE,"Gilbert","Vepris","Rutaceae","wfo-0000420162"
"Warneckea membranifolia",NA,"Warneckea","membranifolia","Melastomataceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Warneckea membranifolia","Warneckea membranifolia","Accepted",FALSE,"(Hook.f.) Jacq.-Fél.","Warneckea","Melastomataceae","wfo-0001081616"
"Warneckea sansibarica",NA,"Warneckea","sansibarica","Melastomataceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Warneckea sansibarica","Warneckea sansibarica","Accepted",FALSE,"(Taub.) Jacq.-Fél.","Warneckea","Melastomataceae","wfo-0001082866"
"Adenium obesum",NA,"Adenium","obesum","Apocynaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Adenium obesum","Adenium obesum","Accepted",FALSE,"Roem. & Schult.","Adenium","Apocynaceae","wfo-0000764069"
"Cascabela thevetia",NA,"Cascabela","thevetia","Apocynaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Cascabela thevetia","Cascabela thevetia","Accepted",FALSE,"(L.) Lippold","Cascabela","Apocynaceae","wfo-0000810099"
"Cratylia argentea",NA,"Cratylia","argentea","Fabaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Cratylia argentea","Cratylia argentea","Accepted",FALSE,"(Desv.) Kuntze","Cratylia","Fabaceae","wfo-0000165676"
"Cryptolepis oblongifolia",NA,"Cryptolepis","oblongifolia","Apocynaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Cryptolepis oblongifolia","Cryptolepis oblongifolia","Accepted",FALSE,"(Meisn.) Schltr.","Cryptolepis","Apocynaceae","wfo-0000628372"
"Deverra scoparia",NA,"Deverra","scorparia","Apiaceae","shrub","needleleaved","evergreen",NA,0,3,"ESH","Deverra scoparia","Deverra scoparia","Accepted",FALSE,"Coss. & Durieu","Deverra","Apiaceae","wfo-0000642739"
"Guilandina volkensii",NA,"Guilandina","volkensii","Fabaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Guilandina volkensii","Guilandina volkensii","Accepted",FALSE,"(Harms) G.P.Lewis","Guilandina","Fabaceae","wfo-0001443828"
"Heliotropium sp",NA,"Heliotropium",NA,"Boraginaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Heliotropium sp",NA,NA,FALSE,NA,NA,NA,""
"Isoetes eludens",NA,"Isoetes","eludens","Isoetaceae","shrub","needleleaved","evergreen",NA,0,3,"ESH","Isoetes eludens","Isoetes eludens","Accepted",FALSE,"J.P.Roux, Hopper & Rhian J.Sm.","Isoetes","Isoetaceae","wfo-0001331558"
"Landolphia heudelotii",NA,"Landolphia","heudelotii","Apocynaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Landolphia heudelotii","Landolphia heudelotii","Accepted",FALSE,"A.DC.","Landolphia","Apocynaceae","wfo-0000222786"
"Paropsia brazzaeana",NA,"Paropsia","brazzaeana","Passifloraceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Paropsia brazzaeana","Paropsia brazzaeana","Accepted",FALSE,"Baill.","Paropsia","Passifloraceae","wfo-0000480030"
"Pavetta crassipes",NA,"Pavetta","crassipes","Rubiaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Pavetta crassipes","Pavetta crassipes","Accepted",FALSE,"K.Schum.","Pavetta","Rubiaceae","wfo-0000265322"
"Sansevieria ehrenbergii",NA,"Sansevieria","ehrenbergii","Asparagaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Sansevieria ehrenbergii","Dracaena hanningtonii","Accepted",TRUE,"Baker","Dracaena","Asparagaceae","wfo-0000765792"
"Searsia tenuinervis",NA,"Searsia","tenuinervis","Anacardiaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Searsia tenuinervis","Searsia tenuinervis","Accepted",FALSE,"(Engl.) Moffett","Searsia","Anacardiaceae","wfo-0000510303"
"Senegalia laeta",NA,"Senegalia","laeta","Fabaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Senegalia laeta","Senegalia laeta","Accepted",FALSE,"(R.Br. ex Benth.) Seigler & Ebinger","Senegalia","Fabaceae","wfo-0000744645"
"Tetraena prismatocarpa",NA,"Tetraena","prismatocarpa","Zygophyllaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Tetraena prismatocarpa","Zygophyllum prismatocarpum","Accepted",TRUE,"Sond.","Zygophyllum","Zygophyllaceae","wfo-0001146366"
"Trichoscypha lucens",NA,"Trichoscypha","lucens","Anacardiaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Trichoscypha lucens","Trichoscypha lucens","Accepted",FALSE,"Oliv.","Trichoscypha","Anacardiaceae","wfo-0000409807"
"Vitex buchananii",NA,"Vitex","buchananii","Lamiaceae","shrub","broadleaved","evergreen",NA,0,3,"ESH","Vitex buchananii","Vitex buchananii","Accepted",FALSE,"Baker ex Gürke","Vitex","Lamiaceae","wfo-0000332985"
"Abrus precatorius",86,"Abrus","precatorius","Fabaceae","shrub","broadleaved","deciduous","C3",4,4,"DSH","Abrus precatorius","Abrus precatorius","Accepted",FALSE,"L.","Abrus","Fabaceae","wfo-0000178702"
"Acaena magellanica",686,"Acaena","magellanica","Rosaceae","herb","broadleaved","deciduous","C3",3,4,"DSH","Acaena magellanica","Acaena magellanica","Accepted",FALSE,"(Lam.) Vahl","Acaena","Rosaceae","wfo-0000985090"
"Acanthospermum hispidum",775,"Acanthospermum","hispidum","Asteraceae","herb","broadleaved","deciduous","C3",3,4,"DSH","Acanthospermum hispidum","Acanthospermum hispidum","Accepted",FALSE,"DC.","Acanthospermum","Asteraceae","wfo-0000068556"
"Achillea leptophylla",65246,"Achillea","leptophylla","Asteraceae","herb","broadleaved","deciduous",NA,2,3,"DSH","Achillea leptophylla","Achillea leptophylla","Accepted",FALSE,"M.Bieb.","Achillea","Asteraceae","wfo-0000068132"
"Adenia lobata",65288,"Adenia","lobata","Passifloraceae","shrub","broadleaved","deciduous",NA,0,3,"DSH","Adenia lobata","Adenia lobata","Accepted",FALSE,"Engl.","Adenia","Passifloraceae","wfo-0000520018"
"Adenia volkensii",1236,"Adenia","volkensii","Passifloraceae","herb","broadleaved","deciduous",NA,2,3,"DSH","Adenia volkensii","Adenia volkensii","Accepted",FALSE,"Harms","Adenia","Passifloraceae","wfo-0000520132"
"Amaranthus hybridus",3120,"Amaranthus","hybridus","Amaranthaceae","herb","broadleaved","deciduous","C4",4,4,"DSH","Amaranthus hybridus","Amaranthus hybridus","Accepted",FALSE,"L.","Amaranthus","Amaranthaceae","wfo-0000530251"
"Argemone mexicana",4634,"Argemone","mexicana","Papaveraceae","herb","broadleaved","deciduous","C3",3,4,"DSH","Argemone mexicana","Argemone mexicana","Accepted",FALSE,"L.","Argemone","Papaveraceae","wfo-0000547034"
"Bauhinia reticulata",7019,"Bauhinia","reticulata","Fabaceae","shrub","broadleaved","deciduous","C3",3,4,"DSH","Bauhinia reticulata","Piliostigma reticulatum","Accepted",TRUE,"(DC.) Hochst.","Piliostigma","Fabaceae","wfo-0000170391"
"Bauhinia rufescens",7022,"Bauhinia","rufescens","Fabaceae","shrub","broadleaved","deciduous","C3",3,4,"DSH","Bauhinia rufescens","Bauhinia rufescens","Accepted",FALSE,"Lam.","Bauhinia","Fabaceae","wfo-0000213186"
"Cadaba glandulosa",62405,"Cadaba","glandulosa","Capparaceae","shrub","broadleaved","deciduous","C3",2,4,"DSH","Cadaba glandulosa","Cadaba glandulosa","Accepted",FALSE,"Forssk.","Cadaba","Capparaceae","wfo-0000578363"
"Calligonum polygonoides",9547,"Calligonum","polygonoides","Polygonaceae","shrub","broadleaved","deciduous",NA,1,3,"DSH","Calligonum polygonoides","Calligonum polygonoides","Accepted",FALSE,"L.","Calligonum","Polygonaceae","wfo-0000580493"
"Canthium glaucum",10126,"Canthium","glaucum","Rubiaceae","shrub","broadleaved","deciduous",NA,2,3,"DSH","Canthium glaucum","Canthium glaucum","Accepted",FALSE,"Hiern","Canthium","Rubiaceae","wfo-0000797540"
"Capparis tomentosa",10222,"Capparis","tomentosa","Capparaceae","shrub","broadleaved","deciduous","C3",3,4,"DSH","Capparis tomentosa","Capparis tomentosa","Accepted",FALSE,"Lam.","Capparis","Capparaceae","wfo-0000585223"
